"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"50","Josh Harding","MIN","25","994.3","534","492","42","0.921","2.53","1.14","36.15","114","97","17","0.851","1.03","2.86","161","144","17","0.894","1.03","-4.26","247","239","8","0.968","0.48","-0.77","21","42","36.01","27.07"
"64","Thomas Greiss","S.J","16","599.18333333333","303","279","24","0.921","2.40","0.48","24.9","95","79","16","0.832","1.60","0.55","77","71","6","0.922","0.60","0.09","124","122","2","0.984","0.20","1.63","16","32","31.17","20.54"
"39","Ty Conklin","STL","26","1064.0333333333","540","497","43","0.920","2.42","0.63","41.31","148","130","18","0.878","1.02","7.79","158","142","16","0.899","0.90","-3.50","218","210","8","0.963","0.45","-1.62","26","37","33.14","24.65"
"20","Chris Mason","STL","61","2592.9833333333","1227","1128","99","0.919","2.29","0.13","97.47","319","261","58","0.818","1.34","-2.42","345","323","22","0.936","0.51","5.30","526","507","19","0.964","0.44","-3.60","48","102","32.62","20.65"
"28","Antero Niittymaki","T.B","49","1937.85","971","892","79","0.919","2.45","-0.55","71.05","269","216","53","0.803","1.64","-6.13","281","260","21","0.925","0.65","1.24","386","382","4","0.990","0.12","7.30","39","78","35.77","21.84"
"34","Michael Leighton","PHI","27","1040.9166666667","562","516","46","0.918","2.65","-0.60","42.58","149","123","26","0.826","1.50","-0.04","156","144","12","0.923","0.69","0.35","228","221","7","0.969","0.40","-0.32","21","51","36.17","26.87"
"37","Dan Ellis","NSH","31","1369.6666666667","667","612","55","0.918","2.41","-1.11","50.88","188","151","37","0.803","1.62","-4.24","157","146","11","0.930","0.48","1.42","309","302","7","0.977","0.31","2.05","30","48","33.81","20.13"
"70","Jonathan Quick","L.A","72","3227.2166666667","1431","1314","117","0.918","2.18","-1.39","107.19","362","301","61","0.831","1.13","2.07","358","325","33","0.908","0.61","-4.67","670","647","23","0.966","0.43","-3.38","59","127","35.08","21.63"
"80","Erik Ersberg","L.A","11","396.86666666667","159","146","13","0.918","1.97","-0.15","11.84","29","25","4","0.862","0.60","1.05","49","43","6","0.878","0.91","-2.12","72","69","3","0.958","0.45","-0.89","13","14","39.21","29.69"
"4","Manny Legace","CAR","28","1136.7333333333","567","520","47","0.917","2.48","-1.19","47.26","155","129","26","0.832","1.37","1.01","135","122","13","0.904","0.69","-2.32","256","248","8","0.969","0.42","-0.50","26","51","35.08","20.96"
"75","Jhonas Enroth","BUF","1","40.483333333333","24","22","2","0.917","2.96","-0.06","1.4","4","3","1","0.750","1.48","-0.30","5","4","1","0.800","1.48","-0.60","13","13","0","1.000","0.00","0.38","0","1","42.88","23.00"
"83","Antti Niemi","CHI","39","1709.0333333333","695","637","58","0.917","2.04","-1.85","53.57","208","171","37","0.822","1.30","-0.76","169","158","11","0.935","0.39","2.37","298","288","10","0.966","0.35","-1.27","19","65","33.14","20.50"
"15","Martin Biron","NYI","29","1202.2166666667","626","572","54","0.914","2.70","-3.43","48.29","182","151","31","0.830","1.55","0.71","174","163","11","0.937","0.55","2.77","249","237","12","0.952","0.60","-4.71","38","61","36.60","24.70"
"72","Niklas Backstrom","MIN","60","2641.4166666667","1263","1155","108","0.914","2.45","-5.96","82.22","281","225","56","0.801","1.27","-7.04","316","286","30","0.905","0.68","-4.99","635","614","21","0.967","0.48","-2.41","64","94","37.21","24.40"
"88","Jonas Gustavsson","TOR","42","1818.85","875","800","75","0.914","2.47","-4.31","64.1","252","209","43","0.829","1.42","0.91","205","185","20","0.902","0.66","-3.78","391","379","12","0.969","0.40","-0.55","42","48","35.31","23.88"
"8","Tim Thomas","BOS","43","1916.8666666667","918","838","80","0.913","2.50","-5.84","61.46","231","181","50","0.784","1.57","-9.75","228","211","17","0.925","0.53","1.04","422","410","12","0.972","0.38","0.36","48","70","37.78","25.38"
"12","Dwayne Roloson","NYI","50","2185.5","1162","1061","101","0.913","2.77","-7.12","93.74","350","292","58","0.834","1.59","2.98","335","309","26","0.922","0.71","0.51","443","430","13","0.971","0.36","-0.03","51","102","34.32","27.86"
"16","Brian Boucher","PHI","33","1326.1666666667","619","565","54","0.913","2.44","-3.99","45.3","147","114","33","0.776","1.49","-7.39","166","151","15","0.910","0.68","-1.86","285","279","6","0.979","0.27","2.35","27","57","35.91","18.96"
"25","Scott Clemmensen","FLA","23","953.78333333333","526","480","46","0.913","2.89","-3.51","38.14","134","110","24","0.821","1.51","-0.65","154","137","17","0.890","1.07","-4.81","229","224","5","0.978","0.31","1.71","22","33","34.73","22.98"
"73","Chad Johnson","NYR","5","206.73333333333","104","95","9","0.913","2.61","-0.60","7.3","25","21","4","0.840","1.16","0.36","36","34","2","0.944","0.58","0.85","41","38","3","0.927","0.87","-1.80","4","8","32.35","21.44"
"21","Brent Johnson","PIT","23","806.5","406","370","36","0.911","2.68","-3.20","30.8","107","81","26","0.757","1.93","-7.36","126","122","4","0.968","0.30","5.97","163","157","6","0.963","0.45","-1.23","19","40","33.04","20.00"
"43","Mike Smith","T.B","42","1732.0833333333","868","791","77","0.911","2.67","-6.88","64.66","239","189","50","0.791","1.73","-8.36","269","251","18","0.933","0.62","3.29","334","325","9","0.973","0.31","0.78","48","75","35.66","22.47"
"74","Steve Mason","CBJ","58","2448.8","1219","1111","108","0.911","2.65","-9.52","84.68","315","258","57","0.819","1.40","-2.12","297","260","37","0.875","0.91","-13.50","573","559","14","0.976","0.34","2.78","50","70","34.55","21.74"
"5","Patrick Lalime","BUF","16","615.06666666667","311","283","28","0.910","2.73","-2.87","20.71","73","56","17","0.767","1.66","-4.28","77","69","8","0.896","0.78","-1.91","149","147","2","0.987","0.20","2.36","16","22","38.30","25.32"
"13","Jean-Sebastien Giguere","ANA","20","832.25","410","373","37","0.910","2.67","-3.88","34.28","128","109","19","0.852","1.37","3.30","98","90","8","0.918","0.58","-0.24","181","171","10","0.945","0.72","-4.70","30","32","31.97","25.81"
"53","Marc-Andre Fleury","PIT","67","2832.1","1294","1177","117","0.910","2.48","-12.46","101.91","359","294","65","0.819","1.38","-2.45","325","294","31","0.905","0.66","-5.28","566","545","21","0.963","0.44","-4.43","66","129","34.40","23.65"
"69","Ondrej Pavelec","ATL","42","1756.85","1010","919","91","0.910","3.11","-9.40","76.99","304","249","55","0.819","1.88","-2.03","264","243","21","0.920","0.72","-0.11","416","403","13","0.969","0.44","-0.82","40","89","34.00","24.29"
"27","Andrew Raycroft","VAN","21","724.46666666667","326","296","30","0.908","2.48","-3.66","24.52","97","80","17","0.825","1.41","-0.10","90","81","9","0.900","0.75","-1.88","126","122","4","0.968","0.33","-0.31","16","23","33.36","20.70"
"22","Mathieu Garon","CBJ","35","1326.1166666667","614","557","57","0.907","2.58","-7.40","45.44","157","121","36","0.771","1.63","-8.65","172","157","15","0.913","0.68","-1.39","266","260","6","0.977","0.27","1.79","22","50","34.51","18.82"
"35","Rick DiPietro","NYI","8","374.41666666667","170","154","16","0.906","2.56","-2.27","11.12","31","23","8","0.742","1.28","-2.60","50","46","4","0.920","0.64","-0.04","78","75","3","0.962","0.48","-0.72","12","10","40.26","32.38"
"46","Jeff Deslauriers","EDM","48","2162.1333333333","1175","1064","111","0.906","3.08","-16.07","91.48","313","250","63","0.799","1.75","-8.46","318","288","30","0.906","0.83","-4.83","508","491","17","0.967","0.47","-2.13","63","103","35.47","25.20"
"61","Devan Dubnyk","EDM","19","827.71666666667","436","395","41","0.906","2.97","-5.78","32.35","114","93","21","0.816","1.52","-1.14","118","103","15","0.873","1.09","-5.66","200","195","5","0.975","0.36","0.86","21","36","33.24","21.15"
"59","Brian Elliott","OTT","55","2330.2166666667","1017","919","98","0.904","2.52","-15.84","75.24","297","243","54","0.818","1.39","-2.25","244","214","30","0.877","0.77","-10.69","449","436","13","0.971","0.33","0.15","41","102","35.21","24.68"
"29","Alex Auld","DAL","21","924.83333333333","432","390","42","0.903","2.72","-7.10","29.38","100","78","22","0.780","1.43","-4.58","117","102","15","0.872","0.97","-5.74","204","199","5","0.975","0.32","0.97","18","25","35.99","19.29"
"30","Alex Auld","NYR","3","99.166666666667","40","36","4","0.900","2.42","-0.77","2.69","11","10","1","0.909","0.61","0.92","9","7","2","0.778","1.21","-1.29","20","19","1","0.950","0.61","-0.41","1","2","33.78","28.25"
"86","Johan Backlund","PHI","1","31.333333333333","20","18","2","0.900","3.83","-0.38","1.67","6","4","2","0.667","3.83","-0.95","5","5","0","1.000","0.00","0.40","9","9","0","1.000","0.00","0.26","1","3","36.65","13.50"
"2","Chris Osgood","DET","23","959.48333333333","439","394","45","0.897","2.81","-9.53","33.32","126","103","23","0.817","1.44","-1.05","108","96","12","0.889","0.75","-3.45","190","180","10","0.947","0.63","-4.44","30","35","34.23","24.76"
"18","Vesa Toskala","TOR","26","1085.4666666667","497","446","51","0.897","2.82","-10.85","37.75","132","109","23","0.826","1.27","0.00","142","124","18","0.873","0.99","-6.76","208","198","10","0.952","0.55","-3.91","28","28","34.73","27.20"
"44","Cristobal Huet","CHI","48","2119.1","831","744","87","0.895","2.46","-19.86","64.69","235","185","50","0.787","1.42","-9.05","260","234","26","0.900","0.74","-5.42","320","310","10","0.969","0.28","-0.63","46","63","33.13","20.53"
"87","Alexander Salak","FLA","2","33.933333333333","18","16","2","0.889","3.54","-0.55","1.74","6","6","0","1.000","0.00","1.05","6","5","1","0.833","1.77","-0.53","6","5","1","0.833","1.77","-0.82","0","2","41.94","44.50"
"40","Pascal Leclaire","OTT","34","1325.7333333333","590","522","68","0.885","3.08","-20.33","47.5","179","138","41","0.771","1.86","-9.81","138","126","12","0.913","0.54","-1.08","259","244","15","0.942","0.68","-7.42","32","63","34.03","24.25"
"82","Matt Climie","DAL","1","48.35","34","30","4","0.882","4.96","-1.25","2.72","14","11","3","0.786","3.72","-0.56","8","7","1","0.875","1.24","-0.37","11","11","0","1.000","0.00","0.32","2","4","34.94","15.50"
"49","Curtis McElhinney","CGY","10","395.63333333333","168","147","21","0.875","3.18","-7.43","11.47","41","29","12","0.707","1.82","-4.86","48","45","3","0.938","0.45","0.80","73","67","6","0.918","0.91","-3.86","11","9","35.21","21.62"
"84","Dustin Tokarski","T.B","2","38.183333333333","15","13","2","0.867","3.14","-0.79","1.39","4","2","2","0.500","3.14","-1.30","5","5","0","1.000","0.00","0.40","5","5","0","1.000","0.00","0.15","1","3","34.13","13.50"
"52","Wade Dubielewicz","MIN","3","78.733333333333","22","19","3","0.864","2.29","-1.22","1.41","7","4","3","0.571","2.29","-1.78","4","4","0","1.000","0.00","0.32","9","9","0","1.000","0.00","0.26","4","0","39.45","32.67"
"23","Steve Valiquette","NYR","6","224.56666666667","96","82","14","0.854","3.74","-6.24","7.76","26","22","4","0.846","1.07","0.53","31","26","5","0.839","1.34","-2.55","38","33","5","0.868","1.34","-3.89","5","9","32.00","32.79"
"33","Michael Leighton","CAR","7","236.2","113","94","19","0.832","4.83","-9.87","10.4","41","27","14","0.659","3.56","-6.86","21","17","4","0.810","1.02","-2.34","48","47","1","0.979","0.25","0.41","8","13","32.58","17.11"
"81","John Curry","PIT","1","20.483333333333","13","9","4","0.692","11.72","-2.95","0.86","5","2","3","0.400","8.79","-2.13","4","3","1","0.750","2.93","-0.68","4","4","0","1.000","0.00","0.12","0","0","28.31","13.25"
"71","Jeremy Duchesne","PHI","1","12.05","3","2","1","0.667","4.98","-0.76","0.21","1","1","0","1.000","0.00","0.17","1","1","0","1.000","0.00","0.08","1","0","1","0.000","4.98","-0.97","1","0","26.67","34.00"
